cd_cliente,nr_telefone
18833,5136232097
18834,9322715221
18835,7111605470
18836,8732296082
18837,7791054131
18838,1976648895
18839,5413876444
18840,7358768752
18841,3853960291
18842,4496713976
18843,7722819440
18844,1335617587
18845,7990446863
18846,4914247286
18847,8351831472
18848,6774162008
18849,2438693208
18850,8862287541
18851,6268077492
18852,8833056560
18853,3352018392
18854,4190666900
18855,9984995189
18856,6675699681
18857,186978160
18858,6137611311
18859,7364441602
18860,9934735830
18861,6716046202
18862,3249124242
18863,8124793694
18864,1711825439
18865,6519851347
18866,4857930944
18867,6382415711
18868,8874976654
18869,3318344993
18870,7394307944
18871,3784304411
18872,8963035571
18873,8331187828
18874,9543284502
18875,3443448317
18876,9213837062
18877,8684561357
18878,5545970365
18879,8553954344
18880,6834584497
18881,439543141
18882,8492519509
18883,9882293147
18884,3831491267
18885,1669720568
18886,8464170405
18887,1530432693
18888,6537994233
18889,9680798360
18890,6936702953
18891,7525613290
18892,1775761995
18893,9775581876
18894,5445503220
18895,2434258977
18896,7568677414
18897,2717787981
18898,2151614053
18899,9797336476
18900,281551161
18901,4684562748
18902,8483979966
18903,712709828
18904,6882904654
18905,4511582993
18906,7797156326
18907,4570466440
18908,1769842059
18909,6495613320
18910,2250068244
18911,5467379109
18912,4482310001
18913,8972587730
18914,9170640782
18915,122591892
18916,8656051109
18917,9235118132
18918,1952538341
18919,8793947037
18920,1226828722
18921,1193984545
18922,7754019477
18923,417951245
18924,2488814375
18925,3581528768
18926,7587502734
18927,2442181654
18928,9377153160
18929,6765205322
18930,8447389359
18931,678304312
18932,9245943868
18933,4656114254
18934,2895450285
18935,9679338980
18936,7786724796
18937,9512087735
18938,6847086652
18939,965932095
18940,8652418348
18941,7321375064
18942,8718173372
18943,1124402486
18944,2137286796
18945,8720477886
18946,7790265486
18947,5590876220
18948,3312635979
18949,7724583280
18950,111208865
18951,1478964025
18952,5398347605
18953,8389156627
18954,1541113597
18955,4186920702
18956,3276293745
18957,1726808243
18958,1684293385
18959,6842064596
18960,682852484
18961,3493311682
18962,1555395750
18963,3754231288
18964,9545678098
18965,335047058
18966,7163115898
18967,3152992035
18968,6275019098
18969,3453558511
18970,4858398357
18971,6542580819
18972,2439640747
18973,8913540788
18974,3433865098
18975,718668671
18976,7989985874
18977,9385823501
18978,2479699126
18979,656427072
18980,1291087289
18981,4728004126
18982,1790167767
18983,4425778592
18984,9891512529
18985,4740176829
18986,2730018536
18987,818473665
18988,8962720946
18989,7729046489
18990,3277510971
18991,4852345957
18992,8364645561
18993,1621874972
18994,8799101515
18995,7951004335
18996,3710495500
18997,8579814656
18998,4995039944
18999,9893074555
19000,3461599369
19001,3784433723
19002,5366690254
19003,7145699901
19004,69247737
19005,4151407935
19006,1519116099
19007,6817104090
19008,1743353477
19009,1377767104
19010,3192068774
19011,4632678226
19012,496808096
19013,4741100436
19014,6694352934
19015,2150189599
19016,8289045078
19017,8722413649
19018,625720681
19019,651248263
19020,1184380476
19021,186111614
19022,3366504745
19023,6890182589
19024,75209476
19025,9244882834
19026,6471974382
19027,189089133
19028,5460355011
19029,8952118397
19030,1972977227
19031,4437140868
19032,4231920319
19033,3816065619
19034,9530814258
19035,1733327137
19036,387621801
19037,6236853304
19038,9786076710
19039,2762920978
19040,1621694276
19041,881527664
19042,717584698
19043,6867366737
19044,5337784900
19045,4596612600
19046,8919626129
19047,986943967
19048,7591253024
19049,9747036644
19050,3341789835
19051,3365118148
19052,4638710164
19053,4294548233
19054,6859213158
19055,8590994932
19056,1647278798
19057,7732968282
19058,9333412868
19059,3745515724
19060,4243244983
19061,195643454
19062,9934578738
19063,7794419626
19064,7364462371
19065,8138069363
19066,389602287
19067,2899578381
19068,9638759350
19069,1268808980
19070,8777306458
19071,6930135671
19072,5526564882
19073,9489178783
19074,4828428768
19075,613279018
19076,3762782194
19077,5438331048
19078,8451762794
19079,1939886338
19080,2484921271
19081,8267697469
19082,4572655790
19083,5376921266
19084,4214317184
19085,6458884207
19086,1445762259
19087,9919160645
19088,8674858826
19089,1334935055
19090,857274789
19091,6116052801
19092,9283398217
19093,459584439
19094,4529843610
19095,8892654383
19096,4146577068
19097,3263542643
19098,3334952328
19099,1834690275
19100,8298986751
19101,8196520201
19102,1412063716
19103,8855598658
19104,8378529881
19105,9699862260
19106,9474488852
19107,7582232153
19108,4718538475
19109,1290590826
19110,4695763258
19111,651643648
19112,6959086532
19113,3719029230
19114,3451176921
19115,6858937593
19116,9261018426
19117,4485328124
19118,2721101540
19119,1181713182
19120,2881376245
19121,6694695772
19122,416947754
19123,5528689324
19124,4628284492
19125,7191125233
19126,2245350066
19127,1476393742
19128,7957576184
19129,8586911605
19130,4143788206
19131,8870899341
19132,119207178
19133,7391519103
19134,2718750318
19135,3550753837
19136,2846263479
19137,1855225183
19138,3717212999
19139,1844429959
19140,1176833141
19141,8218485225
19142,1620959075
19143,8367826551
19144,9986496379
19145,8284957925
19146,7920740053
19147,4571062935
19148,2268882332
19149,3271512129
19150,8838298708
19151,439525673
19152,4489058494
19153,1269289784
19154,9136708479
19155,517436911
19156,9994918166
19157,1744001000
19158,3461005983
19159,9437520425
19160,425407973
19161,6350451909
19162,4582577791
19163,1212328042
19164,8928694264
19165,9694065811
19166,345189083
19167,4573737152
19168,4756112514
19169,3887518373
19170,6697415132
19171,3722337212
19172,2224034475
19173,9969422723
19174,6595629263
19175,8469697721
19176,6512449260
19177,9947123937
19178,5337336191
19179,9260269185
19180,8134322390
19181,2733073910
19182,8915436055
19183,3777152565
19184,8697869867
19185,9880943228
19186,4427183248
19187,5591458656
19188,7741188418
19189,1528777240
19190,1541641097
19191,3568587973
19192,8745802830
19193,3742213225
19194,8458427834
19195,9997080993
19196,5355491500
19197,4526675004
19198,4361639318
19199,1256887324
19200,8210788602
19201,2849621595
19202,4969547192
19203,8464790953
19204,4873455570
19205,1254861278
19206,6882179827
19207,5176000751
19208,8142087526
19209,4958937508
19210,3739641409
19211,4545619229
19212,2431633847
19213,7750906603
19214,9633027227
19215,2450503714
19216,184754011
19217,1598714904
19218,9433338385
19219,64993634
19220,8369251591
19221,7474601891
19222,2759887937
19223,4797101750
19224,6248597511
19225,1729632790
19226,5423897790
19227,7919764730
19228,1531838894
19229,5187101492
19230,7923749792
19231,15594178
19232,1652092928
19233,8991507280
19234,4396796146
19235,8922930030
19236,1867497960
19237,1174754197
19238,6847058345
19239,6336600592
19240,1810456478
19241,1581671565
19242,611801003
19243,5315656794
19244,4760304799
19245,8796362413
19246,859409829
19247,6572363266
19248,4961706584
19249,7498619319
19250,544263347
19251,9922715970
19252,3381337391
19253,9390588550
19254,8168277158
19255,8333034499
19256,4959172080
19257,111369203
19258,175007658
19259,8725981082
19260,8357620929
19261,9622173762
19262,7195130279
19263,4319938287
19264,184977497
19265,4686844450
19266,9165442592
19267,4969804130
19268,7371732717
19269,6545770871
19270,4727640858
19271,1230551605
19272,957042967
19273,7196901628
19274,8146617661
19275,1494207855
19276,9183206702
19277,4421987405
19278,1115851329
19279,2871107692
19280,4171064153
19281,3212724474
19282,8788425288
19283,4938966292
19284,1896504277
19285,4755931980
19286,9534183518
19287,1451675929
19288,2421705956
19289,8885480301
19290,1417403454
19291,9918283305
19292,8255042823
19293,3375382986
19294,425845260
19295,4718198716
19296,9778120096
19297,6772525977
19298,7129325944
19299,3327737340
19300,773017469
19301,7930423747
19302,6467812508
19303,3860494337
19304,997927837
19305,3247303292
19306,778108350
19307,624120553
19308,831920309
19309,7764114030
19310,1576211788
19311,1337290191
19312,4365047340
19313,2730656171
19314,8287270118
19315,1172745962
19316,2829947517
19317,2423324777
19318,6714421717
19319,656877908
19320,74634430
19321,7173619002
19322,9940448537
19323,4329329620
19324,7569274800
19325,71395988
19326,7780164180
19327,5117129464
19328,8851229870
19329,4970921366
19330,9885334956
19331,8774072804
19332,1620942963
19333,5428396521
19334,6254993938
19335,1692192840
19336,8172731958
19337,8393547071
19338,3581411421
19339,6517390966
19340,2830720987
19341,9187606217
19342,97804771
19343,4856161324
19344,2230318114
19345,2236988559
19346,1513300293
19347,6939017872
19348,8912306146
19349,8993275765
19350,6655429678
19351,1212034456
19352,9420818037
19353,383316948
19354,6913709851
19355,3877795729
19356,8326916366
19357,918817695
19358,554984090
19359,6332057749
19360,5524258826
19361,9271206605
19362,658010284
19363,2249224873
19364,7396247231
19365,1658958833
19366,778929456
19367,1127917640
19368,8657799634
19369,4897488187
19370,4339375446
19371,3448091822
19372,5357278659
19373,7558406567
19374,2281680853
19375,4328302356
19376,4131564203
19377,1724386559
19378,9943793465
19379,6444735971
19380,8926488511
19381,8196062605
19382,9947769938
19383,6413515930
19384,6913545593
19385,7991850435
19386,6816708636
19387,2423421731
19388,1365834742
19389,5365833017
19390,4113853533
19391,9557391017
19392,1250167268
19393,8160859384
19394,5412220789
19395,1339592473
19396,7380385283
19397,5425535024
19398,3599124419
19399,4250756843
19400,4460120470
19401,6127469715
19402,8514789444
19403,1220102992
19404,7768717791
19405,5532866171
19406,4998310974
19407,1291617754
19408,6538917015
19409,1773737764
19410,3898552878
19411,6282111959
19412,9399007668
19413,1675736719
19414,8474984027
19415,1291697680
19416,2162287766
19417,942670955
19418,5345131941
19419,1278545131
19420,1462867544
19421,4873980940
19422,5591086048
19423,6854533047
19424,2124487060
19425,8527288377
19426,7744475813
19427,2754814465
19428,3110807629
19429,177709137
19430,543708039
19431,4972969298
19432,1524299754
19433,1473189573
19434,1446164638
19435,8823156652
19436,3823294593
19437,6995525598
19438,7518253543
19439,6668602674
19440,4670947688
19441,8384749293
19442,1899085716
19443,8621635052
19444,2887553009
19445,9586480434
19446,1435304231
19447,7781408161
19448,6873581336
19449,2866165647
19450,1781413418
19451,2725080682
19452,4470325761
19453,6944995419
19454,9563088205
19455,9481708766
19456,8436548238
19457,9337674006
19458,6747435965
19459,6165580558
19460,8337404410
19461,6960703501
19462,5134559001
19463,426591542
19464,9817780211
19465,4547820001
19466,8468876436
19467,6730573931
19468,2889435760
19469,1377251
19470,8674948800
19471,7563453975
19472,6293380042
19473,4676510164
19474,4464291876
19475,3146282891
19476,4273592425
19477,6719984821
19478,8923332266
19479,4386336358
19480,1975742735
19481,6214212933
19482,4764463439
19483,8215041384
19484,1382109663
19485,194911789
19486,6465476015
19487,7972235547
19488,4683560038
19489,5415796003
19490,3789092860
19491,4772015036
19492,8245497744
19493,9545448287
19494,9149054403
19495,475910046
19496,1272776669
19497,4597973663
19498,8942529609
19499,5419551920
19500,5534750490
19501,5148087659
19502,6651352714
19503,8936617196
19504,7956496008
19505,3388596520
19506,5576910894
19507,8655885066
19508,6458913056
19509,193353
19510,6213441236
19511,3320616067
19512,317625277
19513,5116870337
19514,131385540
19515,1424277454
19516,4558632156
19517,6160941697
19518,6982781008
19519,1120610728
19520,2473837005
19521,991438041
19522,794099761
19523,1126533057
19524,8734827026
19525,8944888043
19526,4287757639
19527,1591605097
19528,7915851894
19529,5437015399
19530,7316913988
19531,8197612602
19532,8421933125
19533,4223534477
19534,7123513905
19535,8650221203
19536,3513452882
19537,2418612983
19538,3822499460
19539,6122148627
19540,3747754163
19541,8450206745
19542,9638189837
19543,2793086645
19544,6284080738
19545,7376433739
19546,7179405197
19547,2414171397
19548,1859670969
19549,9849671240
19550,9199827399
19551,4463246605
19552,8525352582
19553,4268213358
19554,629729672
19555,732001082
19556,8127594037
19557,4254772003
19558,2123522013
19559,488189669
19560,6481855035
19561,9179592044
19562,9735774575
19563,6614941095
19564,7432133232
19565,4958945174
19566,2464578513
19567,9719486241
19568,6344471264
19569,141207416
19570,7498946280
19571,4621557329
19572,9558630476
19573,3756879199
19574,9762424263
19575,1851371438
19576,1827240468
19577,7940767871
19578,672837789
