cd_sinistro,placa,dt_sinistro,local_sinistro,condutor
7831,"NCY0599   ",2025-01-08 00:00:00.000,3526100,GABRIELLY
7832,"IAX1711   ",2023-03-29 00:00:00.000,3555406,RODRIGO
7833,"KJW5086   ",2023-06-12 00:00:00.000,2404408,MELISSA
7834,"RKS8321   ",2026-10-09 00:00:00.000,2909406,LUIZ
7835,"SOT8881   ",2024-04-21 00:00:00.000,1100031,KEVIN
7836,"ABY8648   ",2023-07-29 00:00:00.000,3543238,PIETRA
7837,"ILQ9893   ",2025-06-22 00:00:00.000,1508308,THEO
7838,"NZX1650   ",2026-12-13 00:00:00.000,4210035,YASMIN
7839,"VKY3796   ",2023-12-09 00:00:00.000,3553955,LUIZA
7840,"WEK0564   ",2024-10-21 00:00:00.000,3121258,MIGUEL
7841,"TLG6290   ",2023-07-22 00:00:00.000,5107909,ANDRÉ
7842,"ZEY8846   ",2025-01-28 00:00:00.000,3541604,IGOR
7843,"XGD1042   ",2026-04-13 00:00:00.000,5214903,LEVI
7844,"VNO9783   ",2026-10-05 00:00:00.000,4106456,CARLOS
7845,"GJF8936   ",2026-06-25 00:00:00.000,2606507,JOAQUIM
7846,"HTC7779   ",2024-03-11 00:00:00.000,4205100,EDUARDO
7847,"PVU9840   ",2026-12-24 00:00:00.000,2205003,ISABELLY
7848,"MYH8055   ",2026-09-01 00:00:00.000,3102902,LÍVIA
7849,"KBL9020   ",2026-09-03 00:00:00.000,2606804,DIOGO
7850,"QHO3634   ",2023-06-05 00:00:00.000,2507705,YASMIN
7851,"EYR8965   ",2025-09-18 00:00:00.000,2413904,JUAN
7852,"HFE8054   ",2023-06-05 00:00:00.000,5202809,BIANCA
7853,"GGS4916   ",2025-10-29 00:00:00.000,2200277,BERNARDO
7854,"CEE6445   ",2026-10-02 00:00:00.000,2601003,JOÃO
7855,"IGL9037   ",2026-04-28 00:00:00.000,2110708,VITOR
7856,"CFB1875   ",2024-05-10 00:00:00.000,3146305,ANA
7857,"INC8608   ",2026-01-02 00:00:00.000,3538808,CAIO
7858,"JFT0360   ",2023-05-09 00:00:00.000,2517407,LORENZO
7859,"AOI7458   ",2023-05-01 00:00:00.000,4303806,JOÃO
7860,"AZW5228   ",2024-09-10 00:00:00.000,3160603,STEPHANY
7861,"MXO9222   ",2025-06-02 00:00:00.000,2608206,HELENA
7862,"SVD2147   ",2023-06-28 00:00:00.000,3162807,MARIA
7863,"WPF5535   ",2026-06-12 00:00:00.000,4320578,JOAQUIM
7864,"FOH2978   ",2023-04-15 00:00:00.000,3303500,PEDRO
7865,"HTZ6937   ",2023-11-06 00:00:00.000,1709807,LUIGI
7866,"FRJ1046   ",2026-08-25 00:00:00.000,4312955,KAMILLY
7867,"BEX8824   ",2025-02-05 00:00:00.000,4315057,PAULO
7868,"SXF3601   ",2023-10-15 00:00:00.000,4116604,NINA
7869,"SWY0322   ",2026-02-23 00:00:00.000,2211506,JOAQUIM
7870,"INJ7001   ",2024-10-11 00:00:00.000,2206696,VICENTE
7871,"UBM7440   ",2023-10-23 00:00:00.000,5002951,CAUÊ
7872,"PCX5986   ",2023-03-16 00:00:00.000,5105234,EMANUEL
7873,"NIC9897   ",2024-05-10 00:00:00.000,2210631,GABRIELA
7874,"VCO9268   ",2023-08-28 00:00:00.000,2109403,BÁRBARA
7875,"MCU0922   ",2026-07-29 00:00:00.000,1200336,LARISSA
7876,"JNL8094   ",2023-10-08 00:00:00.000,2508109,LEVI
7877,"BSA2502   ",2023-08-20 00:00:00.000,4116604,MATHEUS
7878,"GHW5817   ",2026-04-11 00:00:00.000,4316709,MARIA
7879,"NSG8839   ",2023-12-25 00:00:00.000,2407609,JOÃO
7880,"CIS8690   ",2026-04-13 00:00:00.000,5107883,SABRINA
7881,"CMR2226   ",2023-11-04 00:00:00.000,5103452,RENAN
7882,"LGP1700   ",2023-09-20 00:00:00.000,3540408,LÍVIA
7883,"SLY7469   ",2024-09-03 00:00:00.000,2916203,LARA
7884,"PQI9618   ",2024-01-27 00:00:00.000,2702355,YAGO
7885,"AKK2244   ",2025-04-30 00:00:00.000,1506005,MARINA
7886,"LBF3585   ",2026-03-01 00:00:00.000,1501907,EMILLY
7887,"GTO3460   ",2024-04-26 00:00:00.000,4118808,LUIZ
7888,"JTM8731   ",2024-09-14 00:00:00.000,4215208,JOANA
7889,"OHG4735   ",2024-09-06 00:00:00.000,3508702,JOÃO
7890,"REP0717   ",2023-11-09 00:00:00.000,4317608,VINICIUS
7891,"VRI6371   ",2026-11-19 00:00:00.000,1503309,KAIQUE
7892,"KDL1105   ",2024-03-28 00:00:00.000,1302207,EMANUELLY
7893,"NWK0295   ",2026-06-27 00:00:00.000,5104559,FELIPE
7894,"RMD1884   ",2023-07-09 00:00:00.000,3133501,NICOLAS
7895,"TOE5125   ",2024-12-31 00:00:00.000,3511706,SAMUEL
7896,"TGL2277   ",2023-12-19 00:00:00.000,4315453,SOPHIA
7897,"ENN1423   ",2025-08-25 00:00:00.000,2204402,THIAGO
7898,"XKB0824   ",2023-06-01 00:00:00.000,2411502,LETÍCIA
7899,"HGL3948   ",2025-11-22 00:00:00.000,4305439,BRENO
7900,"IPD4801   ",2026-01-16 00:00:00.000,2928604,RODRIGO
7901,"HGA8589   ",2025-06-25 00:00:00.000,4112900,CAROLINA
7902,"NIB0599   ",2026-01-14 00:00:00.000,2610806,LAÍS
7903,"DLM1634   ",2025-01-13 00:00:00.000,3168200,MANUELA
7904,"RNB4427   ",2025-07-21 00:00:00.000,1506583,MATHEUS
7905,"SLV1823   ",2026-06-18 00:00:00.000,5108402,THOMAS
7906,"CEQ8122   ",2025-06-30 00:00:00.000,2701506,ANTHONY
7907,"OFS2821   ",2025-07-29 00:00:00.000,4125209,ELOAH
7908,"SVH0259   ",2025-06-11 00:00:00.000,3136306,LAÍS
7909,"FWY4366   ",2026-09-05 00:00:00.000,2210631,PIETRA
7910,"NPY6722   ",2023-08-13 00:00:00.000,3117009,JOÃO
7911,"TUA8644   ",2026-05-25 00:00:00.000,2408904,PAULO
7912,"LRS6082   ",2025-03-17 00:00:00.000,4111555,CARLOS
7913,"YAB5352   ",2025-04-28 00:00:00.000,3140803,ENZO
7914,"RFS6258   ",2026-11-12 00:00:00.000,3533304,ANTHONY
7915,"QAZ6099   ",2026-05-14 00:00:00.000,3113107,ALÍCIA
7916,"RCZ6789   ",2024-11-06 00:00:00.000,2510105,ISABELLA
7917,"ZUU8506   ",2025-02-12 00:00:00.000,5101704,VALENTINA
7918,"YPX9141   ",2024-03-05 00:00:00.000,2302503,RAFAELA
7919,"ESG4708   ",2026-10-17 00:00:00.000,3128402,LAVÍNIA
7920,"QNM3477   ",2023-09-27 00:00:00.000,4104659,ALICE
7921,"WLV7347   ",2025-12-16 00:00:00.000,3537107,EMANUELLA
7922,"PXF0852   ",2026-11-21 00:00:00.000,2209559,ENRICO
7923,"EOM3342   ",2025-02-13 00:00:00.000,2511608,SABRINA
7924,"CSC8968   ",2023-10-14 00:00:00.000,2913200,LUIZ
7925,"BVW5039   ",2025-12-07 00:00:00.000,2501575,MILENA
7926,"IEF8296   ",2026-10-01 00:00:00.000,5102686,LUCAS
7927,"SVK9616   ",2026-02-22 00:00:00.000,4128302,FELIPE
7928,"FHH1780   ",2023-07-18 00:00:00.000,4310108,PEDRO
7929,"DWH1372   ",2023-04-14 00:00:00.000,1715754,NICOLAS
7930,"HPB3628   ",2025-12-22 00:00:00.000,3156809,BENJAMIN
7931,"FXG6767   ",2023-11-15 00:00:00.000,2203305,BENJAMIN
7932,"SFR9241   ",2023-07-28 00:00:00.000,3534104,THALES
7933,"OWR0395   ",2024-03-05 00:00:00.000,4202578,VITOR
7934,"ZBK4577   ",2024-07-13 00:00:00.000,3169604,LORENZO
7935,"GTJ4255   ",2025-03-01 00:00:00.000,3145000,LAVÍNIA
7936,"CUH3003   ",2023-10-29 00:00:00.000,2100709,RAFAEL
7937,"UXE2060   ",2023-05-03 00:00:00.000,4202909,PIETRO
7938,"KIP9579   ",2026-03-07 00:00:00.000,1505700,MARIANE
7939,"GDD4807   ",2023-03-22 00:00:00.000,4111605,ISAAC
7940,"IHJ1481   ",2023-07-23 00:00:00.000,4123808,CECÍLIA
7941,"ELT1891   ",2023-03-20 00:00:00.000,3519006,JOÃO
7942,"JRB3101   ",2025-11-22 00:00:00.000,2502607,JOÃO
7943,"MPY3950   ",2023-07-28 00:00:00.000,2412302,ANA
7944,"BAE0530   ",2023-04-11 00:00:00.000,4300661,ESTHER
7945,"CTD4016   ",2025-02-11 00:00:00.000,3505203,BEATRIZ
7946,"BJB6435   ",2026-12-12 00:00:00.000,3103801,BENJAMIN
7947,"VEG8388   ",2024-06-21 00:00:00.000,3151206,HELOÍSA
7948,"BBX0638   ",2024-08-15 00:00:00.000,4310009,LUCAS
7949,"ZDR3140   ",2026-06-27 00:00:00.000,1301803,MURILO
7950,"IQD9742   ",2023-08-13 00:00:00.000,2503803,CAUÊ
7951,"AMS1807   ",2024-01-24 00:00:00.000,3102407,ALICE
7952,"SJV6040   ",2024-03-19 00:00:00.000,3530300,LARA
7953,"RVJ6464   ",2026-07-16 00:00:00.000,2805208,LUIZA
7954,"CPC9288   ",2023-09-06 00:00:00.000,2203230,MIGUEL
7955,"TET8364   ",2023-09-15 00:00:00.000,4120903,MAITÊ
7956,"BLU6315   ",2026-01-03 00:00:00.000,4125001,RAUL
7957,"MEM5281   ",2025-01-05 00:00:00.000,2509404,CECÍLIA
7958,"XBN5203   ",2024-01-24 00:00:00.000,2907558,STEPHANY
7959,"FXJ6439   ",2026-11-05 00:00:00.000,2100204,THEO
7960,"ZWT1082   ",2023-09-16 00:00:00.000,4319372,LEVI
7961,"EPP8708   ",2026-06-15 00:00:00.000,3100104,DAVI
7962,"PEV9044   ",2024-12-30 00:00:00.000,2510402,RAFAELA
7963,"MQW2660   ",2023-11-08 00:00:00.000,2928901,MARIA
7964,"SLW9813   ",2023-07-06 00:00:00.000,4204905,ARTHUR
7965,"EQK1825   ",2025-02-25 00:00:00.000,4318432,LUIZ
7966,"YBW6694   ",2023-05-21 00:00:00.000,3525854,JOÃO
7967,"DYL8041   ",2023-09-06 00:00:00.000,2102754,GUILHERME
7968,"EOI1952   ",2024-07-25 00:00:00.000,1506138,BENJAMIN
7969,"DPH1043   ",2024-11-29 00:00:00.000,1718451,BERNARDO
7970,"EKJ2739   ",2025-05-12 00:00:00.000,2508000,NICOLAS
7971,"YLE0183   ",2023-06-09 00:00:00.000,1200344,VITÓRIA
7972,"DYE3906   ",2023-06-22 00:00:00.000,1600212,NINA
7973,"XGV5370   ",2025-04-11 00:00:00.000,3528809,BÁRBARA
7974,"TIQ2905   ",2025-04-11 00:00:00.000,2916609,IAN
7975,"SCY9601   ",2026-05-25 00:00:00.000,3555901,MILENA
7976,"JQH0832   ",2024-11-24 00:00:00.000,5106307,ESTHER
7977,"FZC8922   ",2023-08-28 00:00:00.000,3524808,RODRIGO
7978,"BXO0113   ",2023-03-23 00:00:00.000,3132909,FERNANDO
7979,"QYD6049   ",2026-08-19 00:00:00.000,4219309,ALEXIA
7980,"KUQ7922   ",2026-02-06 00:00:00.000,5214408,EMANUELLA
7981,"AKE9363   ",2025-06-17 00:00:00.000,3115003,PEDRO
7982,"GTM8014   ",2023-06-11 00:00:00.000,5007208,JUAN
7983,"UEF6129   ",2025-07-22 00:00:00.000,4311759,AGATHA
7984,"SXU2545   ",2026-08-25 00:00:00.000,3141504,CALEBE
7985,"FJB1902   ",2023-05-28 00:00:00.000,4202875,BRENDA
7986,"UFA8108   ",2024-09-04 00:00:00.000,2917300,JULIA
7987,"FXF0865   ",2025-09-14 00:00:00.000,5209952,MARCELO
7988,"ATW6238   ",2024-11-12 00:00:00.000,4103479,YAGO
7989,"SED8734   ",2025-08-05 00:00:00.000,3201704,BRUNA
7990,"AUO9239   ",2026-08-16 00:00:00.000,1508084,CLARA
7991,"RGF1994   ",2023-11-12 00:00:00.000,4212809,LUANA
7992,"OBU8076   ",2024-01-06 00:00:00.000,2702603,GUILHERME
7993,"LOL2893   ",2026-09-02 00:00:00.000,4307831,LUCCA
7994,"ILD8318   ",2026-05-25 00:00:00.000,4309803,DANILO
7995,"LPU4286   ",2024-11-26 00:00:00.000,3537156,THALES
7996,"BGA0871   ",2024-07-01 00:00:00.000,3106002,THOMAS
7997,"HND1831   ",2025-02-25 00:00:00.000,1302801,BEATRIZ
7998,"IWB2988   ",2023-12-28 00:00:00.000,2928109,MIGUEL
7999,"LEX3471   ",2025-08-01 00:00:00.000,3137106,KEVIN
8000,"YYD3026   ",2023-06-06 00:00:00.000,3149150,BENJAMIN
8001,"ULK6811   ",2026-11-13 00:00:00.000,5221080,NICOLAS
8002,"ILW9774   ",2025-08-29 00:00:00.000,2301406,VITOR
8003,"YKB6208   ",2024-02-05 00:00:00.000,3154309,CAROLINE
8004,"AQA7141   ",2023-09-17 00:00:00.000,2902609,ALEXANDRE
8005,"IAZ4959   ",2025-10-04 00:00:00.000,2924504,DIEGO
8006,"MXV6794   ",2026-12-01 00:00:00.000,3114303,PAULO
8007,"DHB7567   ",2023-09-29 00:00:00.000,3124401,DAVI
8008,"LLW4957   ",2023-04-15 00:00:00.000,3501301,BRENDA
8009,"FTS2320   ",2026-11-05 00:00:00.000,5213855,DANILO
8010,"VDD2014   ",2026-11-28 00:00:00.000,4320354,JUAN
8011,"PKN6460   ",2023-08-06 00:00:00.000,3509601,LUIZ
8012,"UTH9447   ",2026-03-09 00:00:00.000,2202251,VICENTE
8013,"BXK0923   ",2024-07-31 00:00:00.000,1505650,ALEXANDRE
8014,"DYS6126   ",2025-08-25 00:00:00.000,3200904,ANA
8015,"EDM3648   ",2024-05-13 00:00:00.000,4217253,CAROLINA
8016,"ZSE9459   ",2024-10-07 00:00:00.000,3112703,ELOAH
8017,"YGH9795   ",2026-02-10 00:00:00.000,2928109,MARIA
8018,"HHO3464   ",2023-12-29 00:00:00.000,2305209,MARIA
8019,"JME1143   ",2025-01-04 00:00:00.000,3114709,ENRICO
8020,"CDX1322   ",2025-06-22 00:00:00.000,5221007,HEITOR
8021,"NUP3404   ",2025-03-17 00:00:00.000,2615300,LUCAS
8022,"PES8126   ",2026-12-01 00:00:00.000,3506201,RAUL
8023,"YBU3951   ",2026-12-08 00:00:00.000,3152402,NICOLE
8024,"YDE5168   ",2024-03-03 00:00:00.000,2101004,EMANUEL
8025,"EGJ8691   ",2025-11-06 00:00:00.000,5213103,LORENZO
8026,"DSW7082   ",2023-07-06 00:00:00.000,2707909,YURI
8027,"BGR6017   ",2025-10-02 00:00:00.000,2308005,BEATRIZ
8028,"NHS1460   ",2025-12-07 00:00:00.000,4308300,BRUNO
8029,"PAZ2522   ",2026-10-17 00:00:00.000,3549003,JOÃO
8030,"OPP7217   ",2026-06-07 00:00:00.000,4312401,CATARINA
8031,"RFQ8786   ",2025-09-27 00:00:00.000,2311108,ANA
8032,"TBG6640   ",2024-10-28 00:00:00.000,3161809,LEVI
8033,"DJL9164   ",2023-04-10 00:00:00.000,2516607,YASMIN
8034,"DSF1829   ",2024-03-19 00:00:00.000,2205532,ISABELLY
8035,"MUR3904   ",2024-04-01 00:00:00.000,3101409,AUGUSTO
8036,"VLB5864   ",2023-07-26 00:00:00.000,2930766,RENAN
8037,"GML7525   ",2026-05-18 00:00:00.000,3517307,MIGUEL
8038,"PMN3881   ",2026-08-29 00:00:00.000,4120408,JOÃO
8039,"YXH8914   ",2025-01-15 00:00:00.000,5214101,ISABELLY
8040,"DAH2257   ",2023-11-21 00:00:00.000,2413904,LUIZ
8041,"RZT4941   ",2026-05-13 00:00:00.000,3162559,ALICE
8042,"YKK0901   ",2025-05-13 00:00:00.000,3301850,LUCAS
8043,"DEU5567   ",2025-08-23 00:00:00.000,5106505,JOÃO
8044,"TEX8936   ",2026-07-24 00:00:00.000,2919108,JOÃO
8045,"CXQ8224   ",2025-07-18 00:00:00.000,2108603,FERNANDA
8046,"VIS2373   ",2026-05-25 00:00:00.000,3552601,PEDRO
8047,"TYO2568   ",2023-09-07 00:00:00.000,2705101,ANTHONY
8048,"MAH3197   ",2025-06-27 00:00:00.000,3534708,LUIZ
8049,"AKY8820   ",2024-12-10 00:00:00.000,3143500,MARIA
8050,"RZA0758   ",2024-01-31 00:00:00.000,2201051,REBECA
8051,"GGZ7541   ",2025-11-25 00:00:00.000,1100338,VALENTINA
8052,"MPS7977   ",2026-08-10 00:00:00.000,2907103,DAVI
8053,"JOK7915   ",2024-09-07 00:00:00.000,2302909,GUILHERME
8054,"HPJ1265   ",2023-06-01 00:00:00.000,4106803,THALES
8055,"OFJ7515   ",2024-03-08 00:00:00.000,2202083,ANTÔNIO
8056,"PAR0241   ",2024-11-08 00:00:00.000,4124509,PAULO
8057,"ASC8230   ",2023-09-01 00:00:00.000,3533254,THIAGO
8058,"FWO2328   ",2025-12-28 00:00:00.000,2917805,ISABELLA
8059,"EUH3347   ",2024-07-21 00:00:00.000,4125357,STEPHANY
8060,"BTR5802   ",2023-07-26 00:00:00.000,2413359,PIETRA
8061,"KGU6993   ",2026-06-27 00:00:00.000,4321832,MATHEUS
8062,"EZQ5481   ",2023-12-01 00:00:00.000,1507953,LUIZ
8063,"KKH8971   ",2023-06-22 00:00:00.000,2909208,CECÍLIA
8064,"UOB6473   ",2024-12-16 00:00:00.000,4110508,DAVI
8065,"MSJ1166   ",2024-04-16 00:00:00.000,2513208,CAROLINE
8066,"LGV5023   ",2023-06-23 00:00:00.000,5207352,SOFIA
8067,"ZJL8877   ",2025-11-03 00:00:00.000,3157807,YASMIN
8068,"EDK7182   ",2024-03-23 00:00:00.000,4122701,RENAN
8069,"IQE7518   ",2026-10-07 00:00:00.000,3507605,NINA
8070,"XBD8438   ",2026-12-11 00:00:00.000,4305371,ANA
8071,"NQQ8897   ",2026-12-06 00:00:00.000,4200309,IAN
8072,"REL4543   ",2025-09-25 00:00:00.000,5006309,MURILO
8073,"HPL2324   ",2024-06-11 00:00:00.000,1505809,VICENTE
8074,"EQF8015   ",2023-04-06 00:00:00.000,3544202,JOÃO
8075,"XAT8596   ",2026-01-22 00:00:00.000,3524204,EDUARDO
8076,"ULT4077   ",2023-04-16 00:00:00.000,5208400,ANA
8077,"JMI3165   ",2024-06-18 00:00:00.000,3152808,YAGO
8078,"MLL4625   ",2023-03-31 00:00:00.000,2925907,LARISSA
8079,"IQD8255   ",2025-12-06 00:00:00.000,3513603,LETÍCIA
8080,"TAP7892   ",2025-01-03 00:00:00.000,4310751,ISIS
8081,"PFD0101   ",2025-12-18 00:00:00.000,2102036,JÚLIA
8082,"YLT6557   ",2025-09-24 00:00:00.000,3520103,CAUÃ
8083,"DQI8652   ",2025-09-30 00:00:00.000,5102637,MATHEUS
8084,"KLJ9470   ",2025-09-11 00:00:00.000,2410306,GABRIELLY
8085,"UIX6369   ",2025-04-18 00:00:00.000,3548609,RENAN
8086,"KCT2785   ",2024-10-05 00:00:00.000,4311502,CECÍLIA
8087,"TSD1788   ",2025-10-03 00:00:00.000,1101609,JOÃO
8088,"OSZ2294   ",2024-12-08 00:00:00.000,2605152,GABRIELA
8089,"COW4819   ",2026-01-19 00:00:00.000,1101104,ERICK
8090,"BEA0468   ",2024-05-16 00:00:00.000,2603108,ARTHUR
8091,"JHA3435   ",2024-11-02 00:00:00.000,1300904,GABRIELLY
8092,"YTR4579   ",2023-06-16 00:00:00.000,3547106,CECÍLIA
8093,"LRE5471   ",2024-11-25 00:00:00.000,2100832,ELOAH
8094,"YIW3516   ",2025-05-06 00:00:00.000,5004502,VITÓRIA
8095,"OLE9657   ",2026-01-05 00:00:00.000,3301900,ISAAC
8096,"HVR2058   ",2026-10-16 00:00:00.000,5107875,MIGUEL
8097,"WES8611   ",2026-10-16 00:00:00.000,2931806,SOPHIE
8098,"OBD1918   ",2025-01-19 00:00:00.000,3514403,EMILLY
8099,"MZH1582   ",2026-11-27 00:00:00.000,4107520,ISADORA
8100,"UMP5795   ",2023-09-08 00:00:00.000,3126901,MARCOS
8101,"DYI8782   ",2024-02-25 00:00:00.000,1503002,ANA
8102,"FPN7823   ",2024-08-04 00:00:00.000,2305902,ISABELLA
8103,"ZAP2826   ",2025-02-14 00:00:00.000,2105609,LAURA
8104,"FOU3604   ",2023-08-06 00:00:00.000,3125804,ANA
8105,"ICA4034   ",2024-02-13 00:00:00.000,2608503,ANA
8106,"UAR4266   ",2023-07-14 00:00:00.000,1504604,IGOR
8107,"RYU9886   ",2025-02-27 00:00:00.000,2925709,ALANA
8108,"ZFS0018   ",2024-05-03 00:00:00.000,4119509,LAÍS
8109,"RTZ9421   ",2024-07-31 00:00:00.000,3302858,PIETRA
8110,"PWK1740   ",2026-11-01 00:00:00.000,2506905,MARCELO
8111,"WMG2493   ",2025-11-10 00:00:00.000,3527108,ALEXIA
8112,"GAG7342   ",2026-12-20 00:00:00.000,2100303,ERICK
8113,"WEZ0987   ",2026-06-07 00:00:00.000,3129905,FELIPE
8114,"PLK2355   ",2023-10-05 00:00:00.000,2305209,JOÃO
8115,"VJT9186   ",2025-02-20 00:00:00.000,1303106,OLIVIA
8116,"QHX1678   ",2025-12-29 00:00:00.000,5220686,ISAAC
8117,"FTW9915   ",2024-10-17 00:00:00.000,3553906,LUIGI
8118,"VZS9451   ",2025-07-21 00:00:00.000,2105922,LEANDRO
8119,"WHQ4515   ",2025-01-26 00:00:00.000,3202405,DAVI
8120,"YRG2871   ",2025-10-16 00:00:00.000,5215256,ALICE
8121,"KVJ3918   ",2025-03-19 00:00:00.000,2608305,VINICIUS
8122,"YZV2418   ",2023-12-28 00:00:00.000,3508108,SOPHIE
8123,"EPR2503   ",2024-07-08 00:00:00.000,2307635,BEATRIZ
8124,"OXB3862   ",2025-12-27 00:00:00.000,2112803,REBECA
8125,"NJQ1008   ",2024-07-15 00:00:00.000,3539707,STELLA
8126,"HXM8530   ",2025-05-05 00:00:00.000,3134707,AMANDA
8127,"TGC6774   ",2025-12-10 00:00:00.000,2512804,MARIA
8128,"BST1319   ",2025-01-18 00:00:00.000,4106571,EMANUELLY
8129,"IUS6495   ",2024-06-02 00:00:00.000,3532405,CLARA
8130,"CMF6182   ",2026-09-14 00:00:00.000,2307007,HENRIQUE
8131,"FHW8539   ",2024-02-11 00:00:00.000,1703883,LAÍS
8132,"ZIT2200   ",2026-03-19 00:00:00.000,3512209,LUANA
8133,"WVO9523   ",2025-10-12 00:00:00.000,2510659,ANTÔNIO
8134,"VGQ4056   ",2026-04-19 00:00:00.000,3201308,RAQUEL
8135,"BOZ1393   ",2023-04-30 00:00:00.000,4309704,HELENA
8136,"QCE2654   ",2024-09-12 00:00:00.000,2603504,STEPHANY
8137,"VSW0779   ",2024-05-31 00:00:00.000,4212601,RAFAELA
8138,"FNJ4731   ",2024-03-20 00:00:00.000,4217402,EMANUEL
8139,"VPZ3487   ",2026-02-09 00:00:00.000,3532801,MANUELA
8140,"MNY7608   ",2023-07-14 00:00:00.000,2922706,ESTHER
8141,"LXI9404   ",2023-03-28 00:00:00.000,2206605,LEVI
8142,"GSR3685   ",2026-11-21 00:00:00.000,5004908,CAIO
8143,"MVR1982   ",2026-01-26 00:00:00.000,1200427,MELISSA
8144,"TDD0899   ",2024-03-17 00:00:00.000,2512788,MAITÊ
8145,"KVN5391   ",2025-01-28 00:00:00.000,2301505,GABRIEL
8146,"HYJ4147   ",2023-10-10 00:00:00.000,1717800,GABRIELA
8147,"GLD9144   ",2026-02-17 00:00:00.000,4219309,BENÍCIO
8148,"VEO6430   ",2025-12-15 00:00:00.000,1302108,HENRIQUE
8149,"EHN6466   ",2026-01-21 00:00:00.000,2905156,JOÃO
8150,"ZFE9140   ",2026-02-04 00:00:00.000,2412005,ANA
8151,"QGZ1832   ",2024-06-24 00:00:00.000,3157377,CLARA
8152,"UGL5997   ",2025-03-18 00:00:00.000,5222203,THOMAS
8153,"FIY6191   ",2026-07-12 00:00:00.000,4103222,ANA
8154,"OHL5459   ",2023-03-20 00:00:00.000,3530300,LUIZ
8155,"MTA4488   ",2025-02-11 00:00:00.000,3500758,SARAH
8156,"QXC5412   ",2024-03-09 00:00:00.000,3527306,VALENTINA
8157,"WFR7055   ",2026-04-08 00:00:00.000,2206308,BIANCA
8158,"EAM1678   ",2023-10-08 00:00:00.000,2912301,ANA
8159,"MOB3122   ",2024-09-28 00:00:00.000,2503555,MARIA
8160,"IZE0098   ",2023-08-09 00:00:00.000,3522703,PEDRO
8161,"PSJ9022   ",2023-11-18 00:00:00.000,3302403,VINICIUS
8162,"TUS6711   ",2024-11-09 00:00:00.000,3548054,ALEXIA
8163,"GSG5795   ",2024-08-23 00:00:00.000,4310009,NATÁLIA
8164,"RLM3502   ",2024-03-25 00:00:00.000,5217104,ENZO
8165,"BQD4329   ",2024-06-29 00:00:00.000,3134202,BERNARDO
8166,"LKN9663   ",2024-03-25 00:00:00.000,3537503,CAUÊ
8167,"WCI3940   ",2023-11-21 00:00:00.000,3122504,PIETRA
8168,"HHL3901   ",2025-06-02 00:00:00.000,2923035,LAURA
8169,"MHD6170   ",2024-01-18 00:00:00.000,4113007,DAVI
8170,"DBX8122   ",2024-12-09 00:00:00.000,2929057,GUSTAVO
8171,"LTD8241   ",2024-01-14 00:00:00.000,2512903,ELOAH
8172,"TXB7270   ",2024-11-01 00:00:00.000,3117603,ENZO
8173,"NBO7765   ",2025-03-29 00:00:00.000,3130101,THEO
8174,"FTH1593   ",2025-07-01 00:00:00.000,4318804,MARIANA
8175,"SRQ3531   ",2023-11-09 00:00:00.000,3529005,MAYSA
8176,"KOL3996   ",2025-04-06 00:00:00.000,4304200,DANIEL
8177,"TGR7367   ",2023-03-30 00:00:00.000,2931905,LUIZ
8178,"XIP8402   ",2025-12-11 00:00:00.000,1718808,ANTÔNIO
8179,"YAJ8203   ",2025-07-14 00:00:00.000,3115458,ALÍCIA
8180,"CPW9694   ",2024-06-24 00:00:00.000,1301803,DAVI
8181,"LJH1540   ",2026-04-20 00:00:00.000,2309003,IAN
8182,"OCI9813   ",2025-12-07 00:00:00.000,2203107,DAVI
8183,"XLS3984   ",2024-08-20 00:00:00.000,2202109,OTÁVIO
8184,"UBI4733   ",2023-07-30 00:00:00.000,2615904,ENRICO
8185,"STA5422   ",2025-05-30 00:00:00.000,3509908,JOÃO
8186,"DZI8817   ",2026-12-10 00:00:00.000,2706604,JOÃO
8187,"WTD6941   ",2024-04-16 00:00:00.000,4218905,MARCELO
8188,"ACD0010   ",2025-06-30 00:00:00.000,2708303,MIGUEL
8189,"LYL7644   ",2024-04-09 00:00:00.000,2209500,ANA
8190,"TFW8955   ",2026-06-02 00:00:00.000,3115474,MARINA
8191,"EWJ6370   ",2025-03-26 00:00:00.000,2103406,LÍVIA
8192,"NOF7651   ",2023-11-28 00:00:00.000,3158003,LEANDRO
8193,"KAS0816   ",2023-09-08 00:00:00.000,5203401,SOPHIA
8194,"JWZ7206   ",2025-01-16 00:00:00.000,4306403,MARCELO
8195,"JFL8291   ",2024-04-03 00:00:00.000,2802403,THIAGO
8196,"YBY7737   ",2025-12-02 00:00:00.000,4113734,MARIA
8197,"GAZ1504   ",2026-12-06 00:00:00.000,2901007,ANTÔNIO
8198,"TAM5053   ",2024-12-05 00:00:00.000,2913408,STELLA
8199,"ZGD3744   ",2026-09-02 00:00:00.000,2509057,CAROLINA
8200,"NFO3922   ",2024-09-26 00:00:00.000,3128253,MARIA
8201,"KOK3456   ",2026-02-01 00:00:00.000,3514304,THOMAS
8202,"ZTE1802   ",2024-06-15 00:00:00.000,2105450,NOAH
8203,"IMK0368   ",2025-11-30 00:00:00.000,2501351,CECÍLIA
8204,"SZK6416   ",2023-08-14 00:00:00.000,4315149,THIAGO
